id_cliente,idade,renda_mensal,estado,canal_aquisicao,id_pedido,sku_produto,data_compra,quantidade,categoria,linha,custo_producao,preco_venda,Lucro
CLI08213,52,10437.78,SP,Orgânico,PED033937,SKU023,2025-03-20,5,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08214,68,7928.71,PR,Orgânico,PED001236,SKU024,2025-04-19,4,Café,Padrão,22.37,29.42,7.050000000000001
CLI08214,68,7928.71,PR,Orgânico,PED012509,SKU019,2025-02-20,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08214,68,7928.71,PR,Orgânico,PED019464,SKU008,2025-01-03,2,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI08214,68,7928.71,PR,Orgânico,PED034945,SKU006,2025-08-12,5,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI08214,68,7928.71,PR,Orgânico,PED039827,SKU043,2025-11-10,4,Chocolate,Padrão,12.3,17.05,4.75
CLI08214,68,7928.71,PR,Orgânico,PED049277,SKU031,2025-04-03,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08215,67,7295.72,SP,Google,PED001175,SKU010,2025-03-17,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI08215,67,7295.72,SP,Google,PED004765,SKU001,2025-09-02,1,Chocolate,Fancy,36.19,101.34,65.15
CLI08215,67,7295.72,SP,Google,PED027689,SKU004,2025-11-08,2,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08216,35,5534.45,BA,Instagram,PED012359,SKU005,2025-08-20,2,Café,Padrão,8.25,10.54,2.289999999999999
CLI08216,35,5534.45,BA,Instagram,PED016000,SKU018,2025-01-23,4,Café,Padrão,5.9,7.71,1.8099999999999996
CLI08216,35,5534.45,BA,Instagram,PED028428,SKU014,2025-05-30,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08216,35,5534.45,BA,Instagram,PED045816,SKU039,2025-10-25,2,Queijo,Fancy,37.03,128.84,91.81
CLI08217,63,7462.44,SC,Orgânico,PED005982,SKU008,2025-05-12,2,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI08217,63,7462.44,SC,Orgânico,PED021550,SKU015,2025-12-12,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08217,63,7462.44,SC,Orgânico,PED028473,SKU015,2025-03-28,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08217,63,7462.44,SC,Orgânico,PED033251,SKU034,2025-04-04,3,Café,Padrão,28.01,34.38,6.370000000000001
CLI08217,63,7462.44,SC,Orgânico,PED040176,SKU002,2025-11-22,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08218,41,5046.18,RS,Google,PED000942,SKU021,2025-12-19,2,Queijo,Fancy,34.11,92.27,58.16
CLI08218,41,5046.18,RS,Google,PED047164,SKU006,2025-05-15,3,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI08219,25,7677.74,PE,Instagram,PED021779,SKU003,2025-05-21,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI08219,25,7677.74,PE,Instagram,PED029777,SKU028,2025-07-17,2,Café,Fancy,21.85,62.6,40.75
CLI08219,25,7677.74,PE,Instagram,PED033108,SKU004,2025-01-21,2,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08219,25,7677.74,PE,Instagram,PED048135,SKU024,2025-01-01,3,Café,Padrão,22.37,29.42,7.050000000000001
CLI08219,25,7677.74,PE,Instagram,PED048329,SKU044,2025-03-14,1,Café,Fancy,33.82,116.07,82.25
CLI08220,47,5657.26,SC,Google,PED007607,SKU020,2025-12-14,3,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08220,47,5657.26,SC,Google,PED015991,SKU004,2025-07-25,5,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08220,47,5657.26,SC,Google,PED017445,SKU002,2025-10-12,5,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08220,47,5657.26,SC,Google,PED021242,SKU039,2025-09-07,1,Queijo,Fancy,37.03,128.84,91.81
CLI08220,47,5657.26,SC,Google,PED034389,SKU020,2025-02-28,3,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08220,47,5657.26,SC,Google,PED045380,SKU012,2025-08-17,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI08220,47,5657.26,SC,Google,PED046215,SKU014,2025-11-22,2,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08220,47,5657.26,SC,Google,PED047424,SKU040,2025-10-05,4,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08221,61,5288.61,SC,Google,PED000782,SKU019,2025-11-06,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08221,61,5288.61,SC,Google,PED028118,SKU028,2025-12-01,2,Café,Fancy,21.85,62.6,40.75
CLI08221,61,5288.61,SC,Google,PED032780,SKU019,2025-09-07,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08221,61,5288.61,SC,Google,PED034486,SKU035,2025-11-11,2,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08221,61,5288.61,SC,Google,PED036742,SKU038,2025-01-31,1,Queijo,Fancy,41.12,86.83,45.71
CLI08221,61,5288.61,SC,Google,PED048028,SKU019,2025-11-29,5,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08222,27,9100.16,SP,TikTok,PED000293,SKU050,2025-09-25,2,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08222,27,9100.16,SP,TikTok,PED005882,SKU011,2025-05-11,1,Queijo,Fancy,29.61,95.33,65.72
CLI08222,27,9100.16,SP,TikTok,PED006011,SKU036,2025-10-12,4,Queijo,Padrão,8.56,10.97,2.41
CLI08222,27,9100.16,SP,TikTok,PED011700,SKU012,2025-04-13,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI08222,27,9100.16,SP,TikTok,PED011980,SKU008,2025-12-17,2,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI08222,27,9100.16,SP,TikTok,PED020247,SKU028,2025-12-08,1,Café,Fancy,21.85,62.6,40.75
CLI08222,27,9100.16,SP,TikTok,PED020720,SKU007,2025-11-17,2,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI08222,27,9100.16,SP,TikTok,PED043367,SKU034,2025-01-29,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI08223,40,4173.88,MG,Instagram,PED010623,SKU004,2025-10-07,4,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08223,40,4173.88,MG,Instagram,PED023299,SKU009,2025-11-29,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI08223,40,4173.88,MG,Instagram,PED024216,SKU031,2025-04-25,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08223,40,4173.88,MG,Instagram,PED026735,SKU021,2025-06-27,2,Queijo,Fancy,34.11,92.27,58.16
CLI08223,40,4173.88,MG,Instagram,PED033667,SKU006,2025-03-20,2,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI08224,69,4023.09,SP,Google,PED009914,SKU043,2025-06-30,4,Chocolate,Padrão,12.3,17.05,4.75
CLI08224,69,4023.09,SP,Google,PED025461,SKU042,2025-07-04,4,Café,Padrão,22.14,29.93,7.789999999999999
CLI08224,69,4023.09,SP,Google,PED030199,SKU043,2025-10-14,4,Chocolate,Padrão,12.3,17.05,4.75
CLI08224,69,4023.09,SP,Google,PED047941,SKU019,2025-06-07,3,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08225,66,8290.27,PE,Google,PED026255,SKU040,2025-04-02,2,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08226,28,3625.56,RS,Instagram,PED042847,SKU028,2025-11-03,2,Café,Fancy,21.85,62.6,40.75
CLI08226,28,3625.56,RS,Instagram,PED048299,SKU049,2025-08-12,2,Café,Fancy,31.37,77.62,46.25
CLI08227,19,2562.53,BA,Instagram,PED011849,SKU049,2025-12-07,1,Café,Fancy,31.37,77.62,46.25
CLI08227,19,2562.53,BA,Instagram,PED023021,SKU032,2025-06-11,4,Chocolate,Padrão,29.64,36.07,6.43
CLI08227,19,2562.53,BA,Instagram,PED032874,SKU045,2025-09-14,1,Queijo,Fancy,23.07,70.64,47.57
CLI08227,19,2562.53,BA,Instagram,PED036018,SKU021,2025-12-04,1,Queijo,Fancy,34.11,92.27,58.16
CLI08227,19,2562.53,BA,Instagram,PED036813,SKU045,2025-06-11,1,Queijo,Fancy,23.07,70.64,47.57
CLI08227,19,2562.53,BA,Instagram,PED038953,SKU038,2025-05-24,2,Queijo,Fancy,41.12,86.83,45.71
CLI08227,19,2562.53,BA,Instagram,PED043080,SKU017,2025-04-08,1,Café,Fancy,49.65,128.55,78.9
CLI08228,43,8205.05,RS,Orgânico,PED001125,SKU021,2025-10-31,1,Queijo,Fancy,34.11,92.27,58.16
CLI08228,43,8205.05,RS,Orgânico,PED010220,SKU034,2025-06-11,5,Café,Padrão,28.01,34.38,6.370000000000001
CLI08228,43,8205.05,RS,Orgânico,PED025743,SKU024,2025-01-18,4,Café,Padrão,22.37,29.42,7.050000000000001
CLI08228,43,8205.05,RS,Orgânico,PED028627,SKU030,2025-07-17,3,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08228,43,8205.05,RS,Orgânico,PED041617,SKU004,2025-10-16,4,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08228,43,8205.05,RS,Orgânico,PED048839,SKU038,2025-01-25,2,Queijo,Fancy,41.12,86.83,45.71
CLI08229,53,9702.46,BA,Orgânico,PED044097,SKU014,2025-03-17,4,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08229,53,9702.46,BA,Orgânico,PED049861,SKU043,2025-12-15,3,Chocolate,Padrão,12.3,17.05,4.75
CLI08230,50,4731.74,MG,Google,PED004454,SKU022,2025-11-19,2,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08230,50,4731.74,MG,Google,PED018706,SKU050,2025-08-01,4,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08230,50,4731.74,MG,Google,PED030150,SKU022,2025-10-13,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08230,50,4731.74,MG,Google,PED037509,SKU026,2025-03-22,5,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI08230,50,4731.74,MG,Google,PED041842,SKU027,2025-04-15,2,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI08231,64,7052.06,PE,Orgânico,PED002072,SKU045,2025-06-09,1,Queijo,Fancy,23.07,70.64,47.57
CLI08231,64,7052.06,PE,Orgânico,PED009606,SKU032,2025-01-07,5,Chocolate,Padrão,29.64,36.07,6.43
CLI08231,64,7052.06,PE,Orgânico,PED011927,SKU005,2025-07-01,3,Café,Padrão,8.25,10.54,2.289999999999999
CLI08231,64,7052.06,PE,Orgânico,PED027141,SKU030,2025-08-07,5,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08231,64,7052.06,PE,Orgânico,PED034882,SKU043,2025-10-17,3,Chocolate,Padrão,12.3,17.05,4.75
CLI08232,30,4778.32,RJ,Instagram,PED000754,SKU001,2025-08-18,2,Chocolate,Fancy,36.19,101.34,65.15
CLI08232,30,4778.32,RJ,Instagram,PED017783,SKU045,2025-06-21,1,Queijo,Fancy,23.07,70.64,47.57
CLI08232,30,4778.32,RJ,Instagram,PED025662,SKU015,2025-08-16,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08232,30,4778.32,RJ,Instagram,PED028785,SKU045,2025-09-03,2,Queijo,Fancy,23.07,70.64,47.57
CLI08232,30,4778.32,RJ,Instagram,PED044485,SKU049,2025-01-18,2,Café,Fancy,31.37,77.62,46.25
CLI08232,30,4778.32,RJ,Instagram,PED047191,SKU021,2025-02-02,1,Queijo,Fancy,34.11,92.27,58.16
CLI08233,57,13385.55,RJ,Google,PED001220,SKU049,2025-09-17,2,Café,Fancy,31.37,77.62,46.25
CLI08233,57,13385.55,RJ,Google,PED001863,SKU022,2025-04-03,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08233,57,13385.55,RJ,Google,PED010505,SKU025,2025-07-10,5,Chocolate,Padrão,7.36,9.23,1.87
CLI08233,57,13385.55,RJ,Google,PED011798,SKU031,2025-10-26,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08233,57,13385.55,RJ,Google,PED014887,SKU044,2025-03-31,1,Café,Fancy,33.82,116.07,82.25
CLI08233,57,13385.55,RJ,Google,PED016856,SKU025,2025-08-30,2,Chocolate,Padrão,7.36,9.23,1.87
CLI08234,42,5698.82,MG,Google,PED024611,SKU029,2025-01-16,1,Café,Fancy,19.0,46.93,27.93
CLI08234,42,5698.82,MG,Google,PED029505,SKU038,2025-02-15,1,Queijo,Fancy,41.12,86.83,45.71
CLI08234,42,5698.82,MG,Google,PED029577,SKU024,2025-07-26,3,Café,Padrão,22.37,29.42,7.050000000000001
CLI08234,42,5698.82,MG,Google,PED032355,SKU023,2025-05-31,5,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08234,42,5698.82,MG,Google,PED039986,SKU009,2025-05-06,2,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI08234,42,5698.82,MG,Google,PED041973,SKU009,2025-04-12,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI08234,42,5698.82,MG,Google,PED046159,SKU013,2025-03-26,3,Café,Padrão,13.05,16.27,3.219999999999999
CLI08235,21,4395.6,PE,TikTok,PED023921,SKU041,2025-04-15,2,Café,Fancy,28.04,86.55,58.51
CLI08235,21,4395.6,PE,TikTok,PED046352,SKU011,2025-01-07,1,Queijo,Fancy,29.61,95.33,65.72
CLI08235,21,4395.6,PE,TikTok,PED048547,SKU038,2025-09-29,1,Queijo,Fancy,41.12,86.83,45.71
CLI08236,59,6495.81,PE,Google,PED014192,SKU031,2025-04-08,2,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08236,59,6495.81,PE,Google,PED027389,SKU032,2025-02-14,3,Chocolate,Padrão,29.64,36.07,6.43
CLI08237,36,4136.47,BA,Google,PED006403,SKU002,2025-11-15,5,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08237,36,4136.47,BA,Google,PED018562,SKU024,2025-08-22,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI08237,36,4136.47,BA,Google,PED023345,SKU050,2025-06-11,5,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08237,36,4136.47,BA,Google,PED024904,SKU042,2025-12-22,4,Café,Padrão,22.14,29.93,7.789999999999999
CLI08237,36,4136.47,BA,Google,PED029143,SKU050,2025-08-07,2,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08237,36,4136.47,BA,Google,PED038852,SKU027,2025-11-17,3,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI08238,35,6564.44,RS,TikTok,PED001742,SKU015,2025-05-13,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08238,35,6564.44,RS,TikTok,PED022466,SKU014,2025-02-17,4,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08238,35,6564.44,RS,TikTok,PED030153,SKU037,2025-03-28,1,Vinho,Fancy,22.55,50.24,27.69
CLI08238,35,6564.44,RS,TikTok,PED031680,SKU045,2025-03-02,1,Queijo,Fancy,23.07,70.64,47.57
CLI08239,54,4530.69,BA,Orgânico,PED002394,SKU014,2025-11-11,2,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08239,54,4530.69,BA,Orgânico,PED031954,SKU031,2025-12-11,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08239,54,4530.69,BA,Orgânico,PED033640,SKU020,2025-03-02,3,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08239,54,4530.69,BA,Orgânico,PED039197,SKU021,2025-10-10,2,Queijo,Fancy,34.11,92.27,58.16
CLI08239,54,4530.69,BA,Orgânico,PED044052,SKU020,2025-10-16,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08240,47,10731.28,MG,Google,PED006287,SKU031,2025-06-12,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08240,47,10731.28,MG,Google,PED013886,SKU038,2025-08-21,2,Queijo,Fancy,41.12,86.83,45.71
CLI08240,47,10731.28,MG,Google,PED032247,SKU034,2025-11-01,3,Café,Padrão,28.01,34.38,6.370000000000001
CLI08240,47,10731.28,MG,Google,PED037020,SKU002,2025-10-13,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08240,47,10731.28,MG,Google,PED048252,SKU046,2025-07-26,2,Café,Fancy,28.93,92.47,63.54
CLI08241,36,5762.24,BA,Orgânico,PED003406,SKU034,2025-08-24,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI08241,36,5762.24,BA,Orgânico,PED012340,SKU025,2025-11-30,4,Chocolate,Padrão,7.36,9.23,1.87
CLI08241,36,5762.24,BA,Orgânico,PED025143,SKU015,2025-10-16,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08241,36,5762.24,BA,Orgânico,PED041742,SKU031,2025-12-19,2,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08242,40,1480.89,PR,Google,PED006325,SKU027,2025-01-15,3,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI08242,40,1480.89,PR,Google,PED007015,SKU012,2025-05-12,5,Café,Padrão,21.24,29.1,7.860000000000003
CLI08242,40,1480.89,PR,Google,PED016360,SKU027,2025-07-13,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI08242,40,1480.89,PR,Google,PED024105,SKU049,2025-01-25,2,Café,Fancy,31.37,77.62,46.25
CLI08242,40,1480.89,PR,Google,PED036580,SKU043,2025-01-10,2,Chocolate,Padrão,12.3,17.05,4.75
CLI08243,33,7537.98,MG,TikTok,PED004775,SKU017,2025-02-21,1,Café,Fancy,49.65,128.55,78.9
CLI08243,33,7537.98,MG,TikTok,PED005214,SKU048,2025-10-11,1,Chocolate,Fancy,32.15,97.58,65.43
CLI08243,33,7537.98,MG,TikTok,PED008900,SKU029,2025-05-19,1,Café,Fancy,19.0,46.93,27.93
CLI08243,33,7537.98,MG,TikTok,PED011772,SKU038,2025-02-27,2,Queijo,Fancy,41.12,86.83,45.71
CLI08243,33,7537.98,MG,TikTok,PED016577,SKU046,2025-06-06,2,Café,Fancy,28.93,92.47,63.54
CLI08243,33,7537.98,MG,TikTok,PED020674,SKU041,2025-09-23,2,Café,Fancy,28.04,86.55,58.51
CLI08243,33,7537.98,MG,TikTok,PED035206,SKU030,2025-03-20,2,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08243,33,7537.98,MG,TikTok,PED049140,SKU043,2025-11-11,2,Chocolate,Padrão,12.3,17.05,4.75
CLI08243,33,7537.98,MG,TikTok,PED049508,SKU029,2025-04-17,1,Café,Fancy,19.0,46.93,27.93
CLI08244,18,1023.47,MG,TikTok,PED013389,SKU024,2025-12-23,5,Café,Padrão,22.37,29.42,7.050000000000001
CLI08244,18,1023.47,MG,TikTok,PED035370,SKU013,2025-10-30,2,Café,Padrão,13.05,16.27,3.219999999999999
CLI08244,18,1023.47,MG,TikTok,PED042072,SKU007,2025-12-24,5,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI08244,18,1023.47,MG,TikTok,PED044284,SKU015,2025-12-02,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08245,29,7339.18,SC,Instagram,PED004407,SKU029,2025-01-14,2,Café,Fancy,19.0,46.93,27.93
CLI08245,29,7339.18,SC,Instagram,PED041909,SKU001,2025-10-22,2,Chocolate,Fancy,36.19,101.34,65.15
CLI08245,29,7339.18,SC,Instagram,PED048912,SKU021,2025-08-03,2,Queijo,Fancy,34.11,92.27,58.16
CLI08246,41,3414.38,PE,Orgânico,PED011217,SKU038,2025-08-21,1,Queijo,Fancy,41.12,86.83,45.71
CLI08246,41,3414.38,PE,Orgânico,PED014603,SKU043,2025-04-15,2,Chocolate,Padrão,12.3,17.05,4.75
CLI08246,41,3414.38,PE,Orgânico,PED019043,SKU016,2025-01-05,1,Vinho,Fancy,44.92,112.37,67.45
CLI08246,41,3414.38,PE,Orgânico,PED019389,SKU004,2025-09-07,5,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08246,41,3414.38,PE,Orgânico,PED038950,SKU013,2025-01-25,2,Café,Padrão,13.05,16.27,3.219999999999999
CLI08246,41,3414.38,PE,Orgânico,PED041507,SKU007,2025-03-02,2,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI08247,51,9057.32,PE,Orgânico,PED001965,SKU022,2025-09-05,2,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08247,51,9057.32,PE,Orgânico,PED021947,SKU019,2025-04-10,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08247,51,9057.32,PE,Orgânico,PED023119,SKU013,2025-04-03,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI08247,51,9057.32,PE,Orgânico,PED040159,SKU046,2025-10-08,2,Café,Fancy,28.93,92.47,63.54
CLI08248,25,7038.26,SP,Orgânico,PED005327,SKU040,2025-11-17,4,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08248,25,7038.26,SP,Orgânico,PED014844,SKU035,2025-04-10,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08248,25,7038.26,SP,Orgânico,PED015925,SKU043,2025-01-09,2,Chocolate,Padrão,12.3,17.05,4.75
CLI08248,25,7038.26,SP,Orgânico,PED029946,SKU048,2025-04-10,1,Chocolate,Fancy,32.15,97.58,65.43
CLI08248,25,7038.26,SP,Orgânico,PED045785,SKU013,2025-07-10,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI08248,25,7038.26,SP,Orgânico,PED049454,SKU031,2025-12-24,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08249,35,10396.28,MG,TikTok,PED004299,SKU039,2025-06-30,2,Queijo,Fancy,37.03,128.84,91.81
CLI08249,35,10396.28,MG,TikTok,PED005508,SKU019,2025-08-09,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08249,35,10396.28,MG,TikTok,PED012939,SKU029,2025-10-08,1,Café,Fancy,19.0,46.93,27.93
CLI08249,35,10396.28,MG,TikTok,PED033577,SKU028,2025-05-03,1,Café,Fancy,21.85,62.6,40.75
CLI08249,35,10396.28,MG,TikTok,PED038704,SKU040,2025-03-28,5,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08249,35,10396.28,MG,TikTok,PED040231,SKU030,2025-04-11,2,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08249,35,10396.28,MG,TikTok,PED049006,SKU042,2025-05-12,5,Café,Padrão,22.14,29.93,7.789999999999999
CLI08250,65,9895.67,PE,Orgânico,PED012400,SKU035,2025-08-31,3,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08250,65,9895.67,PE,Orgânico,PED013980,SKU040,2025-07-06,5,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08250,65,9895.67,PE,Orgânico,PED015234,SKU049,2025-04-24,2,Café,Fancy,31.37,77.62,46.25
CLI08250,65,9895.67,PE,Orgânico,PED019316,SKU002,2025-04-05,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08250,65,9895.67,PE,Orgânico,PED026745,SKU004,2025-01-13,4,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08250,65,9895.67,PE,Orgânico,PED043557,SKU045,2025-05-11,1,Queijo,Fancy,23.07,70.64,47.57
CLI08250,65,9895.67,PE,Orgânico,PED044699,SKU014,2025-05-13,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08251,22,3350.36,SC,Google,PED020868,SKU011,2025-02-06,2,Queijo,Fancy,29.61,95.33,65.72
CLI08251,22,3350.36,SC,Google,PED036700,SKU046,2025-12-01,1,Café,Fancy,28.93,92.47,63.54
CLI08251,22,3350.36,SC,Google,PED046293,SKU022,2025-11-11,2,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08252,43,7907.39,MG,Instagram,PED007849,SKU026,2025-03-21,4,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI08252,43,7907.39,MG,Instagram,PED010388,SKU047,2025-02-09,4,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI08252,43,7907.39,MG,Instagram,PED038465,SKU050,2025-03-10,2,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08252,43,7907.39,MG,Instagram,PED043563,SKU020,2025-09-03,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08253,47,10570.96,PE,Orgânico,PED005620,SKU022,2025-12-08,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08253,47,10570.96,PE,Orgânico,PED011313,SKU050,2025-07-30,3,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08253,47,10570.96,PE,Orgânico,PED020249,SKU020,2025-08-01,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08253,47,10570.96,PE,Orgânico,PED023436,SKU036,2025-06-13,2,Queijo,Padrão,8.56,10.97,2.41
CLI08253,47,10570.96,PE,Orgânico,PED027796,SKU004,2025-01-22,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08253,47,10570.96,PE,Orgânico,PED028592,SKU020,2025-06-17,2,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08253,47,10570.96,PE,Orgânico,PED030607,SKU045,2025-07-25,1,Queijo,Fancy,23.07,70.64,47.57
CLI08253,47,10570.96,PE,Orgânico,PED038399,SKU012,2025-08-30,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI08253,47,10570.96,PE,Orgânico,PED039163,SKU022,2025-10-19,5,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08253,47,10570.96,PE,Orgânico,PED043592,SKU033,2025-02-26,2,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08254,30,6139.81,PR,Instagram,PED003691,SKU021,2025-10-23,1,Queijo,Fancy,34.11,92.27,58.16
CLI08254,30,6139.81,PR,Instagram,PED047153,SKU045,2025-12-07,1,Queijo,Fancy,23.07,70.64,47.57
CLI08255,36,7115.73,MG,Instagram,PED000434,SKU033,2025-02-24,4,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08255,36,7115.73,MG,Instagram,PED010415,SKU002,2025-09-05,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08255,36,7115.73,MG,Instagram,PED020677,SKU025,2025-04-14,5,Chocolate,Padrão,7.36,9.23,1.87
CLI08255,36,7115.73,MG,Instagram,PED022069,SKU002,2025-03-08,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08255,36,7115.73,MG,Instagram,PED033156,SKU016,2025-07-11,1,Vinho,Fancy,44.92,112.37,67.45
CLI08255,36,7115.73,MG,Instagram,PED034212,SKU037,2025-09-28,2,Vinho,Fancy,22.55,50.24,27.69
CLI08255,36,7115.73,MG,Instagram,PED035679,SKU023,2025-09-08,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08255,36,7115.73,MG,Instagram,PED047346,SKU019,2025-01-27,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08256,46,9394.6,MG,Google,PED004559,SKU050,2025-08-26,5,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08256,46,9394.6,MG,Google,PED005742,SKU014,2025-03-10,4,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08256,46,9394.6,MG,Google,PED020625,SKU029,2025-12-27,1,Café,Fancy,19.0,46.93,27.93
CLI08256,46,9394.6,MG,Google,PED040818,SKU043,2025-05-30,4,Chocolate,Padrão,12.3,17.05,4.75
CLI08256,46,9394.6,MG,Google,PED047258,SKU036,2025-06-11,4,Queijo,Padrão,8.56,10.97,2.41
CLI08257,20,3487.93,SC,TikTok,PED009160,SKU048,2025-10-24,2,Chocolate,Fancy,32.15,97.58,65.43
CLI08257,20,3487.93,SC,TikTok,PED038374,SKU011,2025-04-15,2,Queijo,Fancy,29.61,95.33,65.72
